Vuosi,Kk,Pv,Klo,Aikavyöhyke,Ilmanpaine (msl) (hPa),Sademäärä (mm),Suhteellinen kosteus (%),Ilman lämpötila (degC),Tuulen nopeus (m/s)
2019,9,8,03:00,UTC,1024.9,0,95,13.7,2.3
2019,9,8,04:00,UTC,1025.2,0,93,13.8,2.6
2019,9,8,05:00,UTC,1025.2,0,91,14.3,2.7
2019,9,8,06:00,UTC,1025.5,0,86,16.1,2.9
2019,9,8,07:00,UTC,1025.6,0,78,16.4,3
2019,9,8,08:00,UTC,1025.7,0,77,16.1,3
2019,9,8,09:00,UTC,1026.2,0,75,16.4,2.1
2019,9,8,10:00,UTC,1026.1,0,77,16.4,2
2019,9,8,11:00,UTC,1026.3,0,71,16.5,3.4
2019,9,8,12:00,UTC,1026,0,77,16.1,3.2
2019,9,8,13:00,UTC,1025.8,0.1,82,15.6,3.3
2019,9,8,14:00,UTC,1025.6,0.2,88,15.1,4
2019,9,8,15:00,UTC,1025.4,0.4,89,14.9,4.7
2019,9,8,16:00,UTC,1025,0,85,14.6,4.8
2019,9,8,17:00,UTC,1024.9,0,85,14.6,4.8
2019,9,8,18:00,UTC,1024.6,0,88,14.3,4.5
2019,9,8,19:00,UTC,1024.4,0,86,14.8,3.5
2019,9,8,20:00,UTC,1024,0,85,15.3,3.4
2019,9,8,21:00,UTC,1023.7,0,82,16.4,4.7
2019,9,8,22:00,UTC,1023.3,0,81,16.7,4.5
2019,9,8,23:00,UTC,1022.7,0,83,16.6,4.1
2019,9,9,00:00,UTC,1022.3,0,85,16.3,3.8
2019,9,9,01:00,UTC,1022.4,0,86,16.5,5
2019,9,9,02:00,UTC,1021.7,0,87,16.4,4.7
2019,9,9,03:00,UTC,1021,0.1,93,15.8,4.1
2019,9,9,04:00,UTC,1020.8,0,94,15.7,4.1
2019,9,9,05:00,UTC,1020.6,0,94,16.1,4.1
2019,9,9,06:00,UTC,1020.4,0,93,16.7,4.6
2019,9,9,07:00,UTC,1020,-,89,17.2,5.2
2019,9,9,08:00,UTC,1020.5,0,92,17,5.7
2019,9,9,09:00,UTC,1021,2.1,97,16.6,3.2
2019,9,9,10:00,UTC,1021.1,2.3,97,17,2.6
2019,9,9,11:00,UTC,1020.9,0,91,18.1,1.6
2019,9,9,12:00,UTC,1021.1,0,85,18.4,2.3
2019,9,9,13:00,UTC,1020.9,0,84,18.1,2.2
2019,9,9,14:00,UTC,1020.7,0,81,19,2.3
2019,9,9,15:00,UTC,1020.6,0,82,18.5,2.5
2019,9,9,16:00,UTC,1021,0,88,17.5,1.6
2019,9,9,17:00,UTC,1021.3,0,91,16.7,2.9
2019,9,9,18:00,UTC,1021.6,0,95,16.3,2.9
2019,9,9,19:00,UTC,1021.7,0,96,15.8,3.2
2019,9,9,20:00,UTC,1021.8,0,98,15.5,3.4
2019,9,9,21:00,UTC,1021.7,0,99,15.7,3.4
2019,9,9,22:00,UTC,1021.3,0,98,15.7,4.4
2019,9,9,23:00,UTC,1021.1,0.3,97,15.6,3.6
2019,9,10,00:00,UTC,1020.7,0,97,15.7,3.7
2019,9,10,01:00,UTC,1020.7,0,98,15.7,3.2
2019,9,10,02:00,UTC,1020,0,98,15.6,3.8
2019,9,10,03:00,UTC,1020.3,0,99,15.9,2.5
2019,9,10,04:00,UTC,1020.4,0,99,16,3
2019,9,10,05:00,UTC,1020.1,0,99,16.1,3.7
2019,9,10,06:00,UTC,1020,0,96,17.3,3.2
2019,9,10,07:00,UTC,1019.9,0,84,18.9,3.6
2019,9,10,08:00,UTC,1020.1,0,78,19.7,5.1
2019,9,10,09:00,UTC,1020.1,0,68,20.5,4.3
2019,9,10,10:00,UTC,1020.2,0,69,20.6,6.4
2019,9,10,11:00,UTC,1019.9,0,71,21.1,4.7
2019,9,10,12:00,UTC,1019.4,0,73,20.9,5.1
2019,9,10,13:00,UTC,1019.1,0,72,21.1,5.8
2019,9,10,14:00,UTC,1018.9,0,67,21.4,4.9
2019,9,10,15:00,UTC,1018.6,0,64,21.5,4.8
2019,9,10,16:00,UTC,1018.6,0,62,21.4,5.8
2019,9,10,17:00,UTC,1018.7,0,63,20.9,5.8
2019,9,10,18:00,UTC,1018.4,0,62,21,6.4
2019,9,10,19:00,UTC,1018.6,0,62,20.6,7.2
2019,9,10,20:00,UTC,1018.8,0,71,18.8,4.3
2019,9,10,21:00,UTC,1018.2,0,64,19.3,2.7
2019,9,10,22:00,UTC,1017.8,0,76,18.2,3.6
2019,9,10,23:00,UTC,1017.8,0,75,18.3,5.1
2019,9,11,00:00,UTC,1017.4,0,71,17.8,4.7
2019,9,11,01:00,UTC,1017.2,0,73,17.5,5.6
2019,9,11,02:00,UTC,1016.9,0,74,17.1,5.5
2019,9,11,03:00,UTC,1016.7,0,73,16.3,6.2
2019,9,11,04:00,UTC,1016.5,0,77,15.7,6
2019,9,11,05:00,UTC,1016.1,0,76,16,6.7
2019,9,11,06:00,UTC,1015.7,0,71,16.7,6.3
2019,9,11,07:00,UTC,1015.4,0,68,17.3,5.9
2019,9,11,08:00,UTC,1015.1,0,69,16.8,8.1
2019,9,11,09:00,UTC,1014.9,0.2,85,14.8,7
2019,9,11,10:00,UTC,1014.6,0.1,84,15.1,7.9
2019,9,11,11:00,UTC,1014.7,0,86,15,9.7
2019,9,11,12:00,UTC,1014.2,0,84,16.1,8.1
2019,9,11,13:00,UTC,1013.9,0,88,15.8,7.8
2019,9,11,14:00,UTC,1013.2,0.1,91,15.6,7.1
2019,9,11,15:00,UTC,1012.7,0.1,86,16.7,9.1
2019,9,11,16:00,UTC,1012.9,0.1,90,16.4,7.7
2019,9,11,17:00,UTC,1013.2,0,91,16.5,5.8
2019,9,11,18:00,UTC,1013.1,0,92,16.4,5.7
2019,9,11,19:00,UTC,1013.6,0.5,94,15.8,7.1
2019,9,11,20:00,UTC,1013.7,0,93,16.2,6.6
2019,9,11,21:00,UTC,1014,0.9,93,15.7,6.7
2019,9,11,22:00,UTC,1014.7,0,89,15.4,7.8
2019,9,11,23:00,UTC,1014.7,0,89,15.6,6.7
2019,9,12,00:00,UTC,1014.7,0,87,15.5,7.2
2019,9,12,01:00,UTC,1014.6,0,88,15.3,7.2
2019,9,12,02:00,UTC,1014.3,0,89,15.3,7.1
2019,9,12,03:00,UTC,1013.7,0,89,15.2,7
2019,9,12,04:00,UTC,1013.4,0.2,90,15,9.7
2019,9,12,05:00,UTC,1013.1,0,85,15.4,8
2019,9,12,06:00,UTC,1013.2,0,82,15.7,9
2019,9,12,07:00,UTC,1012.7,0,83,15.7,7.6
2019,9,12,08:00,UTC,1012.3,0,89,14.7,9.7
2019,9,12,09:00,UTC,1012,0.3,92,14.7,7.9
2019,9,12,10:00,UTC,1011.7,0.2,93,15.1,10.2
2019,9,12,11:00,UTC,1012,0.6,93,15.5,8.4
2019,9,12,12:00,UTC,1012,0,80,16.2,9.1
2019,9,12,13:00,UTC,1012,0,72,16.6,9.4
2019,9,12,14:00,UTC,1012.1,0,71,16.7,9
2019,9,12,15:00,UTC,1012.5,0,74,16.1,7.1
2019,9,12,16:00,UTC,1012.7,0,80,15,7.1
2019,9,12,17:00,UTC,1013,0,83,14.5,6.7
2019,9,12,18:00,UTC,1013.1,0,87,14.3,5.6
2019,9,12,19:00,UTC,1013,0,88,14.1,5
2019,9,12,20:00,UTC,1012.7,0,89,14.2,5.3
2019,9,12,21:00,UTC,1012.2,0,87,14.7,6.3
2019,9,12,22:00,UTC,1011.7,0,87,14.5,5
2019,9,12,23:00,UTC,1011.4,0,85,14.7,4.1
2019,9,13,00:00,UTC,1010.9,0,84,14.6,4.3
2019,9,13,01:00,UTC,1011,0,83,14.4,5.5
2019,9,13,02:00,UTC,1010.2,0,79,14.3,5.3
2019,9,13,03:00,UTC,1009.8,0,79,14.1,4.3
2019,9,13,04:00,UTC,1009.3,0,79,14.2,6.2
2019,9,13,05:00,UTC,1009.1,0,80,14.2,4.9
2019,9,13,06:00,UTC,1009.1,0,80,14.7,4
2019,9,13,07:00,UTC,1008.7,0,79,14.9,4.1
2019,9,13,08:00,UTC,1008.3,0,73,16.6,4.8
2019,9,13,09:00,UTC,1008.7,0.2,81,13,4.4
2019,9,13,10:00,UTC,1008.8,1.6,93,11.2,3.7
2019,9,13,11:00,UTC,1008.7,2,96,11.2,3.2
2019,9,13,12:00,UTC,1008.3,2.3,96,12,3.7
2019,9,13,13:00,UTC,1008.6,0.1,94,12.5,3.5
2019,9,13,14:00,UTC,1008.6,0.1,89,13.6,4
2019,9,13,15:00,UTC,1008.8,0.3,89,12.1,3.5
2019,9,13,16:00,UTC,1009.3,0,89,11.3,5.1
2019,9,13,17:00,UTC,1010.1,0,91,10.8,4.7
2019,9,13,18:00,UTC,1010.7,0,87,10.3,5.1
2019,9,13,19:00,UTC,1011.2,0,86,9.6,4.4
2019,9,13,20:00,UTC,1011.3,0,90,8.9,4.4
2019,9,13,21:00,UTC,1011.7,0,87,8.8,4.8
2019,9,13,22:00,UTC,1012,0,86,8.7,5.1
2019,9,13,23:00,UTC,1012.4,0,85,8.6,4.9
2019,9,14,00:00,UTC,1012.9,0,88,8.1,4.5
2019,9,14,01:00,UTC,1013.3,0,89,7.8,4.1
2019,9,14,02:00,UTC,1013.6,0,91,7.5,4.2
2019,9,14,03:00,UTC,1013.9,0,90,7.6,4.5
2019,9,14,04:00,UTC,1014.1,0,90,7.7,4.8
2019,9,14,05:00,UTC,1014.2,0,88,8.3,4.1
2019,9,14,06:00,UTC,1014.6,0,80,10.2,4.1
2019,9,14,07:00,UTC,1014.8,0,73,11.9,5.3
2019,9,14,08:00,UTC,1014.8,0,67,12.5,6.4
2019,9,14,09:00,UTC,1015.1,0,63,14,5.5
2019,9,14,10:00,UTC,1015.1,0,59,13.8,6.9
2019,9,14,11:00,UTC,1015,0.1,62,13.8,4.3
2019,9,14,12:00,UTC,1015.2,1.4,78,11.4,4.4
2019,9,14,13:00,UTC,1015.5,0,77,11.2,6
2019,9,14,14:00,UTC,1015.2,0.2,70,12.2,4.8
2019,9,14,15:00,UTC,1015.2,0,75,11.1,2.8
2019,9,14,16:00,UTC,1015.4,0,63,11.8,5
2019,9,14,17:00,UTC,1015.7,0,70,10.6,3.8
2019,9,14,18:00,UTC,1016.1,0,75,10,4.1
2019,9,14,19:00,UTC,1016,0,78,8.7,4.2
2019,9,14,20:00,UTC,1015.6,0,79,8.4,4.3
2019,9,14,21:00,UTC,1015.3,0,81,8.1,3.9
2019,9,14,22:00,UTC,1014.3,0,86,7.2,2.9
2019,9,14,23:00,UTC,1013.3,0,89,6.8,3.1
2019,9,15,00:00,UTC,1012.4,0,92,6.9,2.2
2019,9,15,01:00,UTC,1011,0,92,8,2.6
2019,9,15,02:00,UTC,1009,0,73,10.8,4
2019,9,15,03:00,UTC,1007.3,1,93,9.9,4.7
2019,9,15,04:00,UTC,1004.9,2.5,96,10.2,5.5
2019,9,15,05:00,UTC,1002.8,3.4,96,10.5,5.3
2019,9,15,06:00,UTC,1000.7,1.3,97,10.5,4.2
2019,9,15,07:00,UTC,998.7,5.1,95,10.7,6.1
2019,9,15,08:00,UTC,996.2,1.1,97,11.2,4.2
2019,9,15,09:00,UTC,994,1.1,96,12.3,5.7
2019,9,15,10:00,UTC,992.5,0.1,95,12.4,5.1
2019,9,15,11:00,UTC,991.1,0.2,95,12.9,4.6
2019,9,15,12:00,UTC,989.4,0,94,12.9,5.1
2019,9,15,13:00,UTC,988.8,0.9,90,13.2,6.7
2019,9,15,14:00,UTC,989,0.5,90,10.5,5.8
2019,9,15,15:00,UTC,989.1,0,88,11.4,4.8
2019,9,15,16:00,UTC,989.3,0,89,11.6,5.5
2019,9,15,17:00,UTC,989.8,0,86,11.2,6.3
2019,9,15,18:00,UTC,990.3,0,87,10.3,5.9
2019,9,15,19:00,UTC,990.2,0,87,9.9,5.5
2019,9,15,20:00,UTC,990.2,0,84,9.5,5.1
2019,9,15,21:00,UTC,990.2,0,80,9.2,5.6
2019,9,15,22:00,UTC,989.7,0,85,8.7,5.7
2019,9,15,23:00,UTC,989.6,0,85,8.7,6.3
2019,9,16,00:00,UTC,989.6,0,84,8.5,5.6
2019,9,16,01:00,UTC,989.4,0,87,8.3,5.5
2019,9,16,02:00,UTC,989.1,0,91,7.7,4.2
2019,9,16,03:00,UTC,989.2,0,92,7.3,4.6
2019,9,16,04:00,UTC,989.2,0,94,7.8,4.7
2019,9,16,05:00,UTC,989,0,92,8.8,4.3
2019,9,16,06:00,UTC,989.3,0,84,10.3,5.1
2019,9,16,07:00,UTC,989.6,0,73,11.8,5.3
2019,9,16,08:00,UTC,990.1,0,72,12,5.7
2019,9,16,09:00,UTC,990.7,0,72,11.8,4.8
2019,9,16,10:00,UTC,991.4,0,71,12,6
2019,9,16,11:00,UTC,992.1,0,71,12.4,4.6
2019,9,16,12:00,UTC,992.6,0,68,12.4,4.6
2019,9,16,13:00,UTC,993.2,0,67,12.6,4
2019,9,16,14:00,UTC,993.7,0,64,13.3,3.8
2019,9,16,15:00,UTC,994.3,0,77,11.2,4.1
2019,9,16,16:00,UTC,994.9,0.2,93,9.8,2.8
2019,9,16,17:00,UTC,995.4,0,95,9.4,3
2019,9,16,18:00,UTC,995.8,0,94,8.9,2.7
2019,9,16,19:00,UTC,996.3,0,95,8.8,4
2019,9,16,20:00,UTC,996.5,0,94,8.7,3.5
2019,9,16,21:00,UTC,996.8,0,95,8.4,3.5
2019,9,16,22:00,UTC,996.8,0,95,7.8,3.5
2019,9,16,23:00,UTC,996.9,0,95,7.3,3.7
2019,9,17,00:00,UTC,996.9,0,95,6.7,3.5
2019,9,17,01:00,UTC,996.9,0,96,6.1,3.4
2019,9,17,02:00,UTC,996.8,0,97,5.6,3
2019,9,17,03:00,UTC,996.9,0,98,5,3.2
2019,9,17,04:00,UTC,996.9,0,98,4.8,3.6
2019,9,17,05:00,UTC,996.9,0,96,5.2,3.3
2019,9,17,06:00,UTC,997,0,92,6.3,2.8
2019,9,17,07:00,UTC,997,0,82,7.8,2.5
2019,9,17,08:00,UTC,997.1,0,77,9,2.5
2019,9,17,09:00,UTC,997.3,0,76,9.9,2.8
2019,9,17,10:00,UTC,997.2,0,64,10.9,2.5
2019,9,17,11:00,UTC,997.3,0,61,11.5,2.5
2019,9,17,12:00,UTC,997.5,0,63,11.3,2.1
2019,9,17,13:00,UTC,997.4,0,57,11.4,2.8
2019,9,17,14:00,UTC,997.3,0,63,11.4,2
2019,9,17,15:00,UTC,997.4,0,60,11.2,3.5
2019,9,17,16:00,UTC,997.5,0,71,9.8,2.5
2019,9,17,17:00,UTC,997.7,0,75,9.5,2
2019,9,17,18:00,UTC,998,0,77,9.2,2.2
2019,9,17,19:00,UTC,998.1,0,80,9.1,2.5
2019,9,17,20:00,UTC,998.4,0,85,8.7,3
2019,9,17,21:00,UTC,998.4,0,87,8.4,2.1
2019,9,17,22:00,UTC,998.6,0,91,7.9,2.8
2019,9,17,23:00,UTC,999,0,93,7.5,3.1
2019,9,18,00:00,UTC,999.3,0,94,7.3,3.3
2019,9,18,01:00,UTC,999.5,0,91,7.6,3.3
2019,9,18,02:00,UTC,1000,0,89,7.6,3.5
2019,9,18,03:00,UTC,1000.5,0,90,7.3,4.2
2019,9,18,04:00,UTC,1001.1,0,91,6.9,3.3
2019,9,18,05:00,UTC,1001.8,0,86,7.8,3.6
2019,9,18,06:00,UTC,1002.4,0,82,8.8,5.1
2019,9,18,07:00,UTC,1003,0,73,9.9,4.8
2019,9,18,08:00,UTC,1003.6,0,64,10.7,6
2019,9,18,09:00,UTC,1004.2,0,59,11,4.2
2019,9,18,10:00,UTC,1004.8,0,53,12.3,3.9
2019,9,18,11:00,UTC,1005.3,0,52,12.1,3.8
2019,9,18,12:00,UTC,1005.9,0,58,11,3.4
2019,9,18,13:00,UTC,1006.4,0,66,10.3,4.4
2019,9,18,14:00,UTC,1007.1,0.1,71,9.2,3.5
2019,9,18,15:00,UTC,1007.8,0,67,9.4,5.3
2019,9,18,16:00,UTC,1008.5,0,64,9,3.5
2019,9,18,17:00,UTC,1009.1,0,81,6.8,2.5
2019,9,18,18:00,UTC,1009.9,0,87,5.7,2.6
2019,9,18,19:00,UTC,1010.4,0,88,4.9,3.3
2019,9,18,20:00,UTC,1010.8,0,82,5.5,3.3
2019,9,18,21:00,UTC,1011.2,0,88,4.4,3.2
2019,9,18,22:00,UTC,1011.5,0,92,3.3,2.8
2019,9,18,23:00,UTC,1011.8,0,94,2.8,3.5
2019,9,19,00:00,UTC,1012.2,0,96,2,2.3
2019,9,19,01:00,UTC,1012.4,0,97,1.6,1.2
2019,9,19,02:00,UTC,1012.6,0,98,1.2,2.1
2019,9,19,03:00,UTC,1012.7,0,98,1.2,2.4
2019,9,19,04:00,UTC,1013,0,99,1.3,2.5
2019,9,19,05:00,UTC,1013.3,0,98,2.3,1.6
2019,9,19,06:00,UTC,1013.5,0,87,5.3,0.7
2019,9,19,07:00,UTC,1013.7,0,79,7.1,1
2019,9,19,08:00,UTC,1014,0,59,9,1.7
2019,9,19,09:00,UTC,1014.1,0,52,10.1,2.5
2019,9,19,10:00,UTC,1014,0,52,11.1,1.7
2019,9,19,11:00,UTC,1013.9,0,47,12.3,2.2
2019,9,19,12:00,UTC,1013.9,0,50,12.4,3.5
2019,9,19,13:00,UTC,1014,0,58,11,3.9
2019,9,19,14:00,UTC,1014,0,64,10,4.8
2019,9,19,15:00,UTC,1014.4,0.8,80,7.3,7.1
2019,9,19,16:00,UTC,1014.6,0.1,93,6.1,3.4
2019,9,19,17:00,UTC,1015.2,0,89,5.5,3.7
2019,9,19,18:00,UTC,1015.9,0,88,5.2,3.5
2019,9,19,19:00,UTC,1016.2,0,88,4.7,3.8
2019,9,19,20:00,UTC,1016.4,0,91,3.9,3.9
2019,9,19,21:00,UTC,1016.9,0,92,3.6,3.8
2019,9,19,22:00,UTC,1017.3,0,93,3.4,3.9
2019,9,19,23:00,UTC,1017.6,0,94,2.8,3.8
2019,9,20,00:00,UTC,1017.6,0,96,2.3,4.1
2019,9,20,01:00,UTC,1017.6,0,96,1.7,3.3
2019,9,20,02:00,UTC,1017.4,0,97,1.3,3.8
2019,9,20,03:00,UTC,1017.5,0,97,0.8,3.9
2019,9,20,04:00,UTC,1017.7,0,97,0.6,3.8
2019,9,20,05:00,UTC,1017.6,0,96,1.5,3.6
2019,9,20,06:00,UTC,1017.2,0,81,4.3,3.5
2019,9,20,07:00,UTC,1017.5,0,70,7.1,3.4
2019,9,20,08:00,UTC,1017.3,0,63,8.8,2.9
2019,9,20,09:00,UTC,1017.1,0,60,9.6,2.9
2019,9,20,10:00,UTC,1016.8,0,52,11.2,3.2
2019,9,20,11:00,UTC,1016.3,0,45,11.9,2.8
2019,9,20,12:00,UTC,1016.1,0,49,11.8,3.9
2019,9,20,13:00,UTC,1015.8,0,50,11.3,4.1
2019,9,20,14:00,UTC,1015.4,0,52,10.5,5
2019,9,20,15:00,UTC,1015.2,0,58,10.2,3.4
2019,9,20,16:00,UTC,1014.9,0,67,8.8,3
2019,9,20,17:00,UTC,1014.8,0,77,7.9,2.8
2019,9,20,18:00,UTC,1014.5,0,81,7.8,2.8
2019,9,20,19:00,UTC,1014.5,0,79,8,5.2
2019,9,20,20:00,UTC,1013.9,0,84,7.2,3
2019,9,20,21:00,UTC,1013.4,0,90,6.1,2.2
2019,9,20,22:00,UTC,1012.8,0,90,6.3,1.3
2019,9,20,23:00,UTC,1012.1,0,91,6.7,1.1
2019,9,21,00:00,UTC,1011.3,0,91,7.2,1.9
2019,9,21,01:00,UTC,1010.3,0.2,92,7.4,2.4
2019,9,21,02:00,UTC,1009.7,0.3,94,7.4,2.7
2019,9,21,03:00,UTC,1008.7,0.3,94,7.7,2.6
2019,9,21,04:00,UTC,1008.1,0.7,96,7.8,1.8
2019,9,21,05:00,UTC,1007.7,0.2,97,8.1,0
2019,9,21,06:00,UTC,1007.5,0.1,98,8.4,1.9
2019,9,21,07:00,UTC,1007.6,0,93,9,3.3
2019,9,21,08:00,UTC,1007.6,0,89,9.5,2.8
2019,9,21,09:00,UTC,1007.8,0,86,9.6,1.6
2019,9,21,10:00,UTC,1007.8,0,81,10.1,2.5
2019,9,21,11:00,UTC,1007.9,0,84,10.2,2.4
2019,9,21,12:00,UTC,1008.2,0,88,9.9,3.6
2019,9,21,13:00,UTC,1008.2,0,84,10.1,2.7
2019,9,21,14:00,UTC,1008.3,0,78,10.1,2.9
2019,9,21,15:00,UTC,1008.5,0,83,9.7,2.4
2019,9,21,16:00,UTC,1009,0,94,8.6,2.8
2019,9,21,17:00,UTC,1009.1,0.1,95,8,2
2019,9,21,18:00,UTC,1009.4,0.1,95,7.9,2.5
2019,9,21,19:00,UTC,1009.5,0.8,97,8,3
2019,9,21,20:00,UTC,1010,0.4,97,7.8,2.4
2019,9,21,21:00,UTC,1010.3,0,96,7.2,3.4
2019,9,21,22:00,UTC,1010.8,0,96,6.6,3.6
2019,9,21,23:00,UTC,1011.2,0.1,89,6.3,4.6
2019,9,22,00:00,UTC,1011.5,0,94,4.8,3.1
2019,9,22,01:00,UTC,1012.1,0,95,4.7,3.5
2019,9,22,02:00,UTC,1012.7,0,94,4,3.8
2019,9,22,03:00,UTC,1013,0,95,3.5,3.5
2019,9,22,04:00,UTC,1013.6,0,94,3.6,4.1
2019,9,22,05:00,UTC,1014,0,94,3.4,3.2
2019,9,22,06:00,UTC,1014.6,0,86,5,3.5
2019,9,22,07:00,UTC,1015.3,0,77,6.8,3.6
2019,9,22,08:00,UTC,1015.9,0,76,7.5,3
2019,9,22,09:00,UTC,1016.1,0,62,8.8,4.3
2019,9,22,10:00,UTC,1016.5,0,56,9.5,4
2019,9,22,11:00,UTC,1017,0,54,9.3,4.7
2019,9,22,12:00,UTC,1017.2,0,50,9.7,4.7
2019,9,22,13:00,UTC,1017.4,0,49,10.1,4.3
2019,9,22,14:00,UTC,1017.8,0,49,9.5,4.5
2019,9,22,15:00,UTC,1018.5,0,50,9.3,4.7
2019,9,22,16:00,UTC,1019,0,57,8.1,3.4
2019,9,22,17:00,UTC,1019.5,0,68,5.7,3
2019,9,22,18:00,UTC,1020.1,0,77,4.1,3.5
2019,9,22,19:00,UTC,1020.8,0,80,3.7,3.4
2019,9,22,20:00,UTC,1020.9,0,75,4.4,3.9
2019,9,22,21:00,UTC,1021.3,0,77,3.7,3.6
2019,9,22,22:00,UTC,1021.8,0,85,2.3,3.3
2019,9,22,23:00,UTC,1022.3,0,91,1.2,2.5
2019,9,23,00:00,UTC,1022.9,0,94,0.6,2.7
2019,9,23,01:00,UTC,1022.8,0,96,0.1,3.2
2019,9,23,02:00,UTC,1023.1,0,96,0.4,2.5
2019,9,23,03:00,UTC,1023.4,0,96,-0.1,2.9
2019,9,23,04:00,UTC,1023.4,0,97,-0.1,3
2019,9,23,05:00,UTC,1023.9,0,97,0.4,3
2019,9,23,06:00,UTC,1023.8,0,87,3,2.6
2019,9,23,07:00,UTC,1023.6,0,74,6,3
2019,9,23,08:00,UTC,1023.7,0,67,7.4,3.4
2019,9,23,09:00,UTC,1023.4,0,58,9.1,3.3
2019,9,23,10:00,UTC,1023,0,51,10.2,3.5
2019,9,23,11:00,UTC,1022.7,0,55,9.7,4.3
2019,9,23,12:00,UTC,1022.3,0,50,11.1,5.3
2019,9,23,13:00,UTC,1022.2,0,53,9.5,2.8
2019,9,23,14:00,UTC,1021.8,0,56,9.3,3.9
2019,9,23,15:00,UTC,1021.7,0,60,8.8,3.3
2019,9,23,16:00,UTC,1021.4,0,65,7.2,3
2019,9,23,17:00,UTC,1021.4,0,76,5.3,2.6
2019,9,23,18:00,UTC,1021.4,0,80,4.6,3.5
2019,9,23,19:00,UTC,1021.3,0,84,3.7,3.5
2019,9,23,20:00,UTC,1021.4,0,86,3.4,3.6
2019,9,23,21:00,UTC,1021.3,0,81,4.8,3.8
2019,9,23,22:00,UTC,1021.2,0,80,5.2,3
2019,9,23,23:00,UTC,1021.2,0,85,4.6,2.5
2019,9,24,00:00,UTC,1021.1,0,88,4.2,2.9
2019,9,24,01:00,UTC,1021,0,87,4.3,2.3
2019,9,24,02:00,UTC,1020.8,0,89,3.8,1.5
2019,9,24,03:00,UTC,1020.4,0,90,3.6,2.9
2019,9,24,04:00,UTC,1020.5,0,92,3.5,2
2019,9,24,05:00,UTC,1020.5,0,89,3.9,1.5
2019,9,24,06:00,UTC,1020.5,0,76,6,0.8
2019,9,24,07:00,UTC,1020.4,0,62,8.6,1.3
2019,9,24,08:00,UTC,1020.2,0,61,9.1,1.5
2019,9,24,09:00,UTC,1020.1,0,62,8.9,3.2
2019,9,24,10:00,UTC,1019.8,0,59,9.2,2.7
2019,9,24,11:00,UTC,1019.5,0,55,9.7,3.3
2019,9,24,12:00,UTC,1019.3,0,65,9,2.7
2019,9,24,13:00,UTC,1019.1,0.4,88,7.5,1
2019,9,24,14:00,UTC,1018.6,0.3,85,7.3,1.7
2019,9,24,15:00,UTC,1018,0.1,86,7.2,1.5
2019,9,24,16:00,UTC,1017.6,0.2,89,7.2,1.5
2019,9,24,17:00,UTC,1017.3,0.2,92,7.3,1.1
2019,9,24,18:00,UTC,1016.9,0.1,95,7.2,3
2019,9,24,19:00,UTC,1016.5,0.2,94,7.2,3.7
2019,9,24,20:00,UTC,1016.3,0.4,96,7.2,3
2019,9,24,21:00,UTC,1016.3,0.1,96,7.1,2.5
2019,9,24,22:00,UTC,1016.3,0.6,97,6.9,0.9
2019,9,24,23:00,UTC,1016.1,0.2,98,6.8,0.9
2019,9,25,00:00,UTC,1015.8,0.2,98,6.8,0.8
2019,9,25,01:00,UTC,1015.5,0.2,98,7.1,1.7
2019,9,25,02:00,UTC,1015.5,0.2,98,6.9,2.6
2019,9,25,03:00,UTC,1015.1,0,98,6.8,1.1
2019,9,25,04:00,UTC,1014.9,0,98,6.9,1.6
2019,9,25,05:00,UTC,1014.9,0,97,6.9,2.2
2019,9,25,06:00,UTC,1015,0,98,6.9,2.2
2019,9,25,07:00,UTC,1015.2,0.1,97,7,2.3
2019,9,25,08:00,UTC,1015.4,0.6,96,6.9,2.5
2019,9,25,09:00,UTC,1015.5,0.1,96,7.2,3.5
2019,9,25,10:00,UTC,1015.8,0,94,7.4,3.3
2019,9,25,11:00,UTC,1015.8,0,89,8,2.6
2019,9,25,12:00,UTC,1015.9,0,84,8.1,3.1
2019,9,25,13:00,UTC,1015.8,0,85,7.8,3.4
2019,9,25,14:00,UTC,1015.5,0,84,7.8,2.8
2019,9,25,15:00,UTC,1015.4,0,83,7.7,2.5
2019,9,25,16:00,UTC,1015.3,0,81,7.4,2.9
2019,9,25,17:00,UTC,1015.3,0,80,7.4,2.4
2019,9,25,18:00,UTC,1015.2,0,81,7.1,2.5
2019,9,25,19:00,UTC,1014.8,0,83,6.7,2.4
2019,9,25,20:00,UTC,1014.9,0,89,5.3,2.3
2019,9,25,21:00,UTC,1015.2,0,94,4.2,3.1
2019,9,25,22:00,UTC,1015.2,0,92,4.7,3
2019,9,25,23:00,UTC,1015.2,0,84,5.4,2.5
2019,9,26,00:00,UTC,1015.2,0,85,5.1,3
2019,9,26,01:00,UTC,1015.1,0,86,4.6,3.1
2019,9,26,02:00,UTC,1015,0,85,5.1,2.8
2019,9,26,03:00,UTC,1014.9,0,93,4.1,2.4
2019,9,26,04:00,UTC,1015,0,96,3.1,2
2019,9,26,05:00,UTC,1015.4,0,96,3.9,2.5
2019,9,26,06:00,UTC,1015.6,0,85,5.7,1.9
2019,9,26,07:00,UTC,1015.8,0,72,8.1,1.6
2019,9,26,08:00,UTC,1016,0,70,10.1,2
2019,9,26,09:00,UTC,1016.1,0,67,11.7,0.9
2019,9,26,10:00,UTC,1016.3,0,65,12.2,2
